url,language,language_confidence,pagerank_rank,authority_rank,closeness_centrality_rank,degree_rank,in_degree_rank,out_degree_rank,best_rank,rank_sum
tripit.zendesk.com/home,English,1.0,221,260,380,460,452,460,221,2233
vinemarket.com/subcat=Baby-Food-248,English,1.0,957,111,231,316,308,316,111,2239
m.tripit.com/uhp/mobile,English,1.0,222,261,381,461,453,461,222,2239
instagram.com/lookdotcom,English,1.0,958,112,232,317,309,317,112,2245
twitter.com/afterschool_com,English,1.0,959,113,233,318,310,318,113,2251
bizrate.com/reviews/afterschool.com/263324,English,1.0,960,114,234,319,311,319,114,2257
imdb.in,English,1.0,607,185,305,390,382,390,185,2259
flickr.com/photos/56432063@N03/22940186214,English,1.0,676,370,488,266,193,269,193,2262
facebook.com/afterschooldotcom,English,1.0,961,115,235,320,312,320,115,2263
affiliate-program.amazon.in?utm_campaign=assocshowcase&utm_medium=footer&utm_source=GW,English,1.0,608,186,306,391,383,391,186,2265
shopbop.com/ca/welcome,English,1.0,564,195,315,400,392,400,195,2266
sealinfo.verisign.com/splash?dn=www.afterschool.com&form_file=fdf%2Fsplash.fdf&lang=en,English,1.0,962,116,236,321,313,321,116,2269
aws.amazon.com/what-is-cloud-computing?sc_campaign=IN_amazonfooter&sc_channel=EL,English,1.0,609,187,307,392,384,392,187,2271
aws.amazon.com/what-is-cloud-computing?sc_campaign=CA_amazonfooter&sc_channel=EL,English,1.0,565,196,316,401,393,401,196,2272
amazon.ca/gp/event/toy-list?%2AVersion%2A=1&%2Aentries%2A=0&ie=UTF8,English,1.0,566,197,317,402,394,402,197,2278
amazon.ca/gp/prime/pipeline/landing?%2AVersion%2A=1&%2Aentries%2A=0&ie=UTF8,English,1.0,567,198,318,403,395,403,198,2284
aws.amazon.com/es/what-is-cloud-computing?sc_campaign=MX_amazonfooter&sc_channel=EL,Spanish,1.0,343,243,363,448,440,448,243,2285
aws.amazon.com/pt/what-is-cloud-computing?sc_campaign=BR_amazonfooter&sc_channel=EL,Portuguese,1.0,344,244,364,449,441,449,244,2291
profile.stellaservice.com/soap.com,English,1.0,984,117,237,322,314,322,117,2296
diapers.com/welcome-brazil,English,1.0,345,245,365,450,442,450,245,2297
instagram.com/soapdotcom,English,1.0,985,118,238,323,315,323,118,2302
kdp.amazon.com,English,1.0,690,177,297,382,374,382,177,2302
diapers.com/welcome-mexico,English,1.0,346,246,366,451,443,451,246,2303
audible.co.jp?source_code=AMAAMZWPCPC090815000C,Japanese,1.0,492,217,337,422,414,422,217,2304
zappos.com/dresses,English,1.0,331,251,371,453,445,453,251,2304
wag.com/subcat=Treats-10173?rf-Type=Crunchy+Treats,English,1.0,986,119,239,324,316,324,119,2308
kdp.amazon.com/help?topicId=A32I2OF1510VZV,English,1.0,691,178,298,383,375,383,178,2308
aws.amazon.com/jp/what-is-cloud-computing?sc_campaign=JP_amazonfooter&sc_channel=EL,Japanese,1.0,493,218,338,423,415,423,218,2310
twitter.com/6pm,English,1.0,332,252,372,454,446,454,252,2310
wag.com/search?rf-WagPromo=TRAVEL,English,1.0,987,120,240,325,317,325,120,2314
aws.amazon.com/what-is-cloud-computing?sc_campaign=UK_amazonfooter&sc_channel=EL,English,1.0,692,179,299,384,376,384,179,2314
diapers.com/welcome-china,English,1.0,392,239,359,444,436,444,239,2314
diapers.com/welcome-japan,English,1.0,494,219,339,424,416,424,219,2316
zappos.com/shoes,English,1.0,333,253,373,455,447,455,253,2316
pinterest.com/soapdotcom,English,1.0,988,121,241,326,318,326,121,2320
createspace.com/diy-gb?ref=1681470,English,1.0,693,180,300,385,377,385,180,2320
z-exp.com,English,1.0,393,240,360,445,437,445,240,2320
bizrate.com/reviews/wag.com/247032,English,1.0,965,126,246,331,323,331,126,2322
shopbop.com/jp/welcome,Latin,1.0,495,220,340,425,417,425,220,2322
zappos.com/sandals,English,1.0,334,254,374,456,448,456,254,2322
messenger.com,English,1.0,1,995,1021,91,33,182,1,2323
sealinfo.verisign.com/splash?dn=www.soap.com&form_file=fdf%2Fsplash.fdf&lang=en,English,1.0,989,122,242,327,319,327,122,2326
abebooks.co.uk,English,1.0,694,181,301,386,378,386,181,2326
shopbop.com/cn/welcome,English,1.0,394,241,361,446,438,446,241,2326
amazon.co.jp/gp/shopwithpoints/marketing.html/ref=jpswp_flyout?ie=UTF8&inc=swpjcb&place=camp&plattr=JPSWPEG15FLY&pr=swpjcb,Japanese,1.0,496,221,341,426,418,426,221,2328
zappos.com/jeans,English,1.0,335,255,375,457,449,457,255,2328
facebook.com/wagdotcom,English,1.0,968,127,247,332,324,332,127,2330
bizrate.com/reviews/soap.com/233664,English,1.0,990,123,243,328,320,328,123,2332
pinterest.com/yoyodotcom,English,1.0,915,138,258,343,335,343,138,2332
tickets.amazon.co.uk/b/london-theatre/8749558031?ref_=at_GW_westend,English,1.0,695,182,302,387,379,387,182,2332
aws.amazon.com/cn/what-is-cloud-computing?sc_campaign=CN_amazonfooter&sc_channel=EL,Chinese,1.0,395,242,362,447,439,447,242,2332
aws.amazon.com/de?TRK=EL_de_amazon_footer&sc_campaign=deamazonfooter&sc_category=AWS_cloud_computing&sc_channel=el&sc_medium=footer&sc_publisher=de_amazon,German,1.0,612,199,319,404,396,404,199,2334
amazon-prensa.es,Spanish,1.0,497,222,342,427,419,427,222,2334
facebook.com/shop6pm,English,1.0,336,256,376,458,450,458,256,2334
instagram.com/wagdotcom,English,1.0,970,128,248,333,325,333,128,2337
facebook.com/soapdotcom,English,1.0,991,124,244,329,321,329,124,2338
sealinfo.verisign.com/splash?dn=www.yoyo.com&form_file=fdf%2Fsplash.fdf&lang=en,English,1.0,916,139,259,344,336,344,139,2338
audible.co.uk,English,1.0,696,183,303,388,380,388,183,2338
de.buyvip.com,German,1.0,613,200,320,405,397,405,200,2340
createspace.com/diy-es?ref=1681518,Spanish,1.0,498,223,343,428,420,428,223,2340
twitter.com/soapdotcom,English,1.0,992,125,245,330,322,330,125,2344
twitter.com/yoyodotcom,English,1.0,917,140,260,345,337,345,140,2344
shopbop.com/uk/welcome,English,1.0,697,184,304,389,381,389,184,2344
pinterest.com/wagdotcom,English,1.0,974,129,249,334,326,334,129,2346
amazon-logistikblog.de,German,1.0,614,201,321,406,398,406,201,2346
