url,language,language_confidence,pagerank_rank,authority_rank,closeness_centrality_rank,degree_rank,in_degree_rank,out_degree_rank,best_rank,rank_sum
weather.rambler.ru?utm_content=weather&utm_medium=topline&utm_source=search,Russian,1.0,321,360,364,364,363,364,321,2136
rambler.ru?utm_content=head&utm_medium=topline&utm_source=search,Russian,1.0,322,361,365,365,364,365,322,2142
rambler.ru/about,Russian,1.0,323,362,366,366,365,366,323,2148
travel.rambler.ru?utm_content=travel&utm_medium=topline&utm_source=search,Russian,1.0,324,363,367,367,366,367,324,2154
top100.rambler.ru?utm_content=top100&utm_medium=topline&utm_source=search,Russian,1.0,325,364,368,368,367,368,325,2160
news.rambler.ru?utm_content=news&utm_medium=topline&utm_source=search,Russian,1.0,326,365,369,369,368,369,326,2166
weather.rambler.ru?tm_medium=widget&utm_campaign=self_promo&utm_content=weather&utm_source=r0,Russian,1.0,327,366,370,370,369,370,327,2172
autorambler.ru?utm_content=autorambler&utm_medium=topline&utm_source=search,Kyrgyz,1.0,328,367,371,371,370,371,328,2178
soft.rambler.ru?rpid=r131s&utm_content=soft&utm_medium=topline&utm_source=search,Russian,1.0,329,368,372,372,371,372,329,2184
video.rambler.ru?utm_content=video&utm_medium=topline&utm_source=search,Russian,1.0,330,369,373,373,372,373,330,2190
realty.rambler.ru?utm_content=realty&utm_medium=topline&utm_source=search,Russian,1.0,331,370,374,374,373,374,331,2196
finance.rambler.ru,Russian,1.0,126,413,415,415,414,415,126,2198
horoscopes.rambler.ru?utm_content=horoscopes&utm_medium=topline&utm_source=search,Russian,1.0,332,371,375,375,374,375,332,2202
instagram.com/ramblerandco,English,0.999999999966295,127,414,416,416,415,416,127,2204
geektimes.ru?utm_campaign=tm_promo&utm_medium=tm_top_panel&utm_source=tm_moikrug,Russian,1.0,70,426,428,428,427,428,70,2207
nova.rambler.ru/search?query=%D1%80%D0%B0%D0%BC%D0%B1%D0%BB%D0%B5%D1%80+%D0%B1%D1%80%D0%B0%D1%83%D0%B7%D0%B5%D1%80+%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C,Russian,1.0,333,372,376,376,375,376,333,2208
facebook.com/ramblerandco?fref=ts,English,1.0,128,415,417,417,416,417,128,2210
habrahabr.ru?utm_campaign=tm_promo&utm_medium=tm_top_panel&utm_source=tm_moikrug,Russian,1.0,71,427,429,429,428,429,71,2213
docs.google.com/forms/d/1gkRG_1jpy4ODFkYr1N5Zz4rCnvavUtK5ayGwQAaNs-s/viewform?c=0&w=1,Russian,1.0,5,441,442,442,441,442,5,2213
soft.rambler.ru/browser?rpid=r131s&utm_content=browser&utm_medium=topline&utm_source=search,Russian,1.0,334,373,377,377,376,377,334,2214
m.vk.com/ramblerandco,Russian,1.0,129,416,418,418,417,418,129,2216
twitter.com/moikrug,Latin,1.0,72,428,430,430,429,430,72,2219
help.rambler.ru/rsearch/rsearch-udalenie-informacii-iz-poiska/1367,Russian,1.0,335,374,378,378,377,378,335,2220
ony.ru,Russian,1.0,130,417,419,419,418,419,130,2222
soft.rambler.ru/browser?rpid=r131s&utm_content=browser&utm_medium=topline&utm_source=autorambler,Russian,1.0,288,384,388,388,387,388,288,2223
tmfeed.ru?utm_campaign=tm_promo&utm_medium=tm_top_panel&utm_source=tm_moikrug,Russian,1.0,73,429,431,431,430,431,73,2225
flickr.com/photos/ragnar1984/3916687723/sizes/o,English,1.0,336,375,379,379,378,379,336,2226
travel.rambler.ru,Russian,1.0,131,418,420,420,419,420,131,2228
help.rambler.ru/legal,Russian,1.0,289,385,389,389,388,389,289,2229
m.vk.com/moikrug,Russian,1.0,74,430,432,432,431,432,74,2231
audio.rambler.ru?utm_content=audio&utm_medium=topline&utm_source=search,Russian,1.0,337,376,380,380,379,380,337,2232
realty.rambler.ru,Russian,1.0,132,419,421,421,420,421,132,2234
tv.rambler.ru?utm_content=tv&utm_medium=topline&utm_source=autorambler,Russian,1.0,290,386,390,390,389,390,290,2235
m.vk.com/odinkaby,Russian,1.0,49,436,438,438,437,438,49,2236
freelansim.ru?utm_campaign=tm_promo&utm_medium=tm_top_panel&utm_source=tm_moikrug,Russian,1.0,75,431,433,433,432,433,75,2237
help.rambler.ru/rsearch,Russian,1.0,338,377,381,381,380,381,338,2238
ferra.ru,Russian,1.0,133,420,422,422,421,422,133,2240
top100.rambler.ru?utm_content=top100&utm_medium=topline&utm_source=autorambler,Russian,1.0,291,387,391,391,390,391,291,2241
twitter.com/1k_official,Latin,1.0,50,437,439,439,438,439,50,2242
megamozg.ru?utm_campaign=tm_promo&utm_medium=tm_top_panel&utm_source=tm_moikrug,Russian,1.0,76,432,434,434,433,434,76,2243
family.rambler.ru?utm_content=family&utm_medium=topline&utm_source=search,Russian,1.0,339,378,382,382,381,382,339,2244
twitter.com/ramblerandco,Latin,1.0,134,421,423,423,422,423,134,2246
family.rambler.ru?utm_content=family&utm_medium=topline&utm_source=autorambler,Russian,1.0,292,388,392,392,391,392,292,2247
